City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
381,Hokitika,NZ,2021-05-20 03:20:09,-42.7167,170.9667,55.17,74,99,3.51
382,Mikuni,JP,2021-05-20 03:20:10,36.2171,136.1519,66.11,68,100,3.67
383,Tecoanapa,MX,2021-05-20 03:20:10,16.5167,-98.75,82.18,67,0,6.8
384,Bubaque,GW,2021-05-20 03:18:12,11.2833,-15.8333,79.07,82,100,12.08
385,High Level,CA,2021-05-20 03:20:11,58.5169,-117.136,50.11,32,20,4.12
386,Zabol,AF,2021-05-20 03:20:11,32.25,67.25,70.14,14,0,3.02
387,Taoudenni,ML,2021-05-20 03:20:12,22.6783,-3.9836,95.49,16,98,18.43
388,Pervomayskoye,RU,2021-05-20 03:20:12,43.919,46.7102,64.63,64,91,2.82
389,Ust-Kut,RU,2021-05-20 03:20:13,56.7938,105.7672,44.47,32,100,7.56
390,San Jeronimo,PE,2021-05-20 03:20:14,-11.9472,-75.2829,49.98,82,89,2.57
391,The Pas,CA,2021-05-20 03:20:14,53.8251,-101.2541,35.62,60,90,11.61
392,Whitianga,NZ,2021-05-20 03:20:15,-36.8333,175.7,65.01,80,88,3.67
393,Fare,PF,2021-05-20 03:20:15,-16.7,-151.0167,81.48,76,100,19.86
394,Ariquemes,BR,2021-05-20 03:20:15,-9.9133,-63.0408,72.48,95,69,1.77
395,Santiago De Chuco,PE,2021-05-20 03:20:16,-8.15,-78.1833,50.94,88,86,1.16
396,Samarai,PG,2021-05-20 03:20:16,-10.6167,150.6667,80.38,84,100,14.41
397,Hobyo,SO,2021-05-20 03:20:17,5.3505,48.5268,79.57,78,81,23.87
398,Killam,CA,2021-05-20 03:20:17,52.7834,-111.8518,38.79,81,100,8.05
399,Homer,US,2021-05-20 03:20:17,59.6425,-151.5483,44.76,70,90,5.75
400,Buenos Aires,AR,2021-05-20 03:19:20,-34.6132,-58.3772,58.95,85,0,17.27
401,Port Maria,JM,2021-05-20 03:20:18,18.3685,-76.8895,82.36,83,45,10.54
402,Chapada Dos Guimaraes,BR,2021-05-20 03:20:19,-15.4606,-55.7497,64.06,44,46,5.68
403,Hualmay,PE,2021-05-20 03:18:35,-11.0964,-77.6139,63.25,88,22,8.52
404,Korbach,DE,2021-05-20 03:20:19,51.2756,8.873,45.82,96,66,3.18
405,Kemijarvi,FI,2021-05-20 03:20:19,66.7131,27.4306,47.64,99,100,5.1
406,Shushenskoye,RU,2021-05-20 03:20:20,53.325,91.9356,51.48,63,100,5.41
407,Port Hedland,AU,2021-05-20 03:20:20,-20.3167,118.5667,89.65,12,0,13.8
408,Palauig,PH,2021-05-20 03:20:21,15.435,119.9045,89.62,56,56,8.86
409,Waingapu,ID,2021-05-20 03:20:21,-9.6567,120.2641,85.91,66,59,13.89
410,Namibe,AO,2021-05-20 03:20:21,-15.1961,12.1522,74.79,44,0,7.56
411,Kuopio,FI,2021-05-20 03:20:22,62.8924,27.677,57.15,97,90,14.83
412,Port Moresby,PG,2021-05-20 03:20:22,-9.4431,147.1797,86.05,70,99,17.02
413,Larap,PH,2021-05-20 03:20:22,14.299,122.6504,88.0,64,100,7.63
414,San Cristobal,VE,2021-05-20 03:20:22,7.7669,-72.225,75.38,98,61,3.13
415,Murgab,TM,2021-05-20 03:20:23,37.4966,61.9714,75.07,18,0,4.56
416,Tilichiki,RU,2021-05-20 03:20:23,60.4667,166.1,32.22,99,100,4.25
417,Salinopolis,BR,2021-05-20 03:20:23,-0.6136,-47.3561,79.48,82,0,8.1
418,Abnub,EG,2021-05-20 03:20:24,27.2696,31.1511,74.07,37,0,11.9
419,Great Yarmouth,GB,2021-05-20 03:20:24,52.6083,1.7305,45.01,89,57,6.22
420,Aitape,PG,2021-05-20 03:20:25,-3.1374,142.3475,85.68,68,51,4.72
421,Arraias,BR,2021-05-20 03:20:25,-12.9288,-46.9437,68.49,54,4,2.53
422,Palkonda,IN,2021-05-20 03:20:26,18.6,83.75,91.33,54,53,8.81
423,Glenwood Springs,US,2021-05-20 03:19:10,39.5505,-107.3248,68.92,71,17,3.33
424,Yulara,AU,2021-05-20 03:20:12,-25.2406,130.9889,71.44,17,100,9.22
425,Nantucket,US,2021-05-20 03:17:03,41.2835,-70.0995,54.97,87,1,5.75
426,Havre-Saint-Pierre,CA,2021-05-20 03:20:28,50.2334,-63.5986,41.36,100,40,2.3
427,Ingham,US,2021-05-20 03:20:28,42.6,-84.3833,69.75,77,1,6.91
428,Matagami,CA,2021-05-20 03:20:29,49.7502,-77.6328,66.31,77,90,5.59
429,Zhigansk,RU,2021-05-20 03:20:29,66.7697,123.3711,41.61,42,27,1.97
430,Shenandoah,US,2021-05-20 03:20:29,30.4013,-91.0009,75.09,96,31,1.99
431,Aleksandrov Gay,RU,2021-05-20 03:20:30,50.147,48.5704,62.47,78,96,12.75
432,Manzhouli,CN,2021-05-20 03:20:31,49.6,117.4333,63.07,42,35,11.16
433,Buzmeyin,TM,2021-05-20 03:20:32,38.0507,58.2056,80.33,24,0,9.89
434,Oranjemund,NA,2021-05-20 03:20:32,-28.55,16.4333,57.79,81,48,11.27
435,Tessalit,ML,2021-05-20 03:20:32,20.1986,1.0114,89.94,22,25,9.75
436,Morbegno,IT,2021-05-20 03:20:33,46.1383,9.57,52.61,74,49,7.94
437,Ambulu,ID,2021-05-20 03:20:33,-8.345,113.6058,84.47,67,27,4.45
438,Udachnyy,RU,2021-05-20 03:18:25,66.4167,112.4,33.44,100,99,8.63
439,Milkovo,RU,2021-05-20 03:20:33,54.7167,158.6167,61.59,40,60,9.53
440,Priiskovyy,RU,2021-05-20 03:20:34,51.9333,116.6333,58.69,43,100,9.06
441,Antalaha,MG,2021-05-20 03:20:34,-14.9003,50.2788,73.15,71,45,10.51
442,Shafranovo,RU,2021-05-20 03:20:35,53.9667,54.7667,58.91,63,0,9.91
443,Chapais,CA,2021-05-20 03:20:35,49.7834,-74.8492,60.58,72,95,5.75
444,Chemax,MX,2021-05-20 03:20:36,20.65,-87.9333,77.31,86,84,3.85
445,Borujerd,IR,2021-05-20 03:20:36,33.8973,48.7516,52.34,29,0,2.77
446,Envira,BR,2021-05-20 03:20:37,-7.3,-70.2167,72.1,96,100,2.8
447,Thinadhoo,MV,2021-05-20 03:20:37,0.5333,72.9333,84.34,68,5,10.49
448,Maldonado,UY,2021-05-20 03:20:37,-34.6667,-54.9167,46.22,89,93,2.37
449,Shitanjing,CN,2021-05-20 03:20:38,39.2342,106.3439,72.73,16,0,16.53
450,Soe,ID,2021-05-20 03:20:38,-9.8607,124.284,79.77,47,53,7.38
451,Bilma,NE,2021-05-20 03:20:38,18.6853,12.9164,84.65,10,0,12.91
452,Aswan,EG,2021-05-20 03:20:39,24.0934,32.907,80.11,23,0,5.48
453,Mildura,AU,2021-05-20 03:20:39,-34.2,142.15,68.07,30,90,4.61
454,Nautla,MX,2021-05-20 03:20:39,20.2167,-96.7833,72.95,87,100,12.3
455,Lucapa,AO,2021-05-20 03:20:40,-8.4192,20.7447,63.77,65,32,3.44
456,Manali,IN,2021-05-20 03:20:40,13.1667,80.2667,89.69,56,83,7.67
457,Derzhavinsk,KZ,2021-05-20 03:20:41,51.1,66.3167,60.89,48,4,9.4
458,Husavik,IS,2021-05-20 03:20:41,66.0449,-17.3389,32.22,74,10,3.0
459,Palana,RU,2021-05-20 03:20:42,59.1167,159.9667,31.51,89,100,21.12
460,Sungaipenuh,ID,2021-05-20 03:20:42,-2.0833,101.3833,78.13,66,56,1.95
461,Katherine,AU,2021-05-20 03:20:43,-14.4667,132.2667,89.92,32,0,12.97
462,Chicama,PE,2021-05-20 03:20:43,-7.8447,-79.1469,65.64,85,91,5.44
463,Starachowice,PL,2021-05-20 03:20:44,51.0374,21.0713,47.62,96,58,5.28
464,Yerbogachen,RU,2021-05-20 03:20:44,61.2767,108.0108,43.39,26,39,2.89
465,Tarpa,HU,2021-05-20 03:20:44,48.1048,22.5374,53.73,87,100,8.14
466,Grand-Santi,GF,2021-05-20 03:20:45,4.25,-54.3833,73.08,100,100,2.01
467,Severnoye,RU,2021-05-20 03:20:45,56.3491,78.3619,42.55,37,0,11.63
468,Magway,MM,2021-05-20 03:20:46,20.15,94.9167,94.96,39,99,8.72
469,Sarkand,KZ,2021-05-20 03:20:46,45.41,79.9186,52.68,97,100,2.91
470,Kirakira,SB,2021-05-20 03:18:58,-10.4544,161.9205,80.13,88,99,6.49
471,Tahoua,NE,2021-05-20 03:20:47,14.8888,5.2692,84.65,22,0,1.28
472,Asosa,ET,2021-05-20 03:20:48,10.0667,34.5333,61.86,91,100,3.0
473,Oruro,BO,2021-05-20 03:20:48,-17.9833,-67.15,41.16,23,14,2.68
474,College,US,2021-05-20 03:20:48,64.8569,-147.8028,62.98,37,1,4.61
475,Mount Isa,AU,2021-05-20 03:20:49,-20.7333,139.5,80.37,32,54,12.66
476,Tura,IN,2021-05-20 03:20:49,25.5198,90.2201,80.73,83,100,5.86
477,Ewa Beach,US,2021-05-20 03:20:50,21.3156,-158.0072,82.35,44,20,19.57
478,Ouadda,CF,2021-05-20 03:20:50,8.0777,22.4007,70.59,83,99,3.22
479,Hirara,JP,2021-05-20 03:20:50,24.8,125.2833,87.66,79,75,20.71
480,Oudtshoorn,ZA,2021-05-20 03:20:51,-33.5907,22.2014,50.36,31,98,5.99
481,Boddam,GB,2021-05-20 03:17:17,57.4667,-1.7833,44.98,69,100,1.36
482,Conceicao Da Barra,BR,2021-05-20 03:17:42,-18.5933,-39.7322,69.28,89,0,1.01
483,Saint-Omer,FR,2021-05-20 03:20:51,50.75,2.1667,44.96,92,95,5.88
484,Athabasca,CA,2021-05-20 03:20:52,54.7169,-113.2854,37.81,91,100,2.89
485,Nannilam,IN,2021-05-20 03:20:52,10.8793,79.6106,88.18,58,92,10.49
486,Purpe,RU,2021-05-20 03:20:52,64.4803,76.6897,34.95,45,100,8.43
487,Svetlaya,RU,2021-05-20 03:20:53,46.5389,138.3297,59.74,68,83,12.82
488,Coquimbo,CL,2021-05-20 03:19:36,-29.9533,-71.3436,56.93,80,75,2.57
489,Chuguyevka,RU,2021-05-20 03:20:53,44.1653,133.8633,86.2,23,1,8.7
490,Channel-Port Aux Basques,CA,2021-05-20 03:20:54,47.5702,-59.1367,41.52,91,85,9.64
491,Chuy,UY,2021-05-20 03:20:55,-33.6971,-53.4616,49.33,86,100,3.74
492,Port Lincoln,AU,2021-05-20 03:20:55,-34.7333,135.8667,67.8,43,100,0.92
493,Lamar,US,2021-05-20 03:20:57,33.6668,-95.5836,73.06,96,1,5.93
494,Half Moon Bay,US,2021-05-20 03:16:21,37.4636,-122.4286,59.61,74,1,4.0
495,Saint-Augustin,CA,2021-05-20 03:20:57,51.226,-58.6502,48.9,69,100,4.32
496,Termiz,UZ,2021-05-20 03:20:58,37.2242,67.2783,87.03,29,0,4.61
497,Talara,PE,2021-05-20 03:20:58,-4.5772,-81.2719,69.15,88,71,11.83
498,Okha,RU,2021-05-20 03:20:58,53.5739,142.9478,36.39,96,100,7.38
499,Asfi,MA,2021-05-20 03:20:59,32.2994,-9.2372,65.91,73,0,12.82
500,Chambas,CU,2021-05-20 03:18:06,22.1928,-78.9136,78.42,88,100,11.27
501,Namatanai,PG,2021-05-20 03:19:32,-3.6667,152.4333,85.87,66,77,4.54
502,Nueva Imperial,CL,2021-05-20 03:21:00,-38.7333,-72.95,48.85,80,100,3.6
503,Shache,CN,2021-05-20 03:20:18,38.4167,77.2406,76.44,17,100,8.3
504,Burgersdorp,ZA,2021-05-20 03:21:01,-30.9977,26.3286,49.98,58,99,5.84
505,Brae,GB,2021-05-20 03:21:01,60.3964,-1.353,39.11,72,58,9.82
506,Kununurra,AU,2021-05-20 03:21:01,-15.7667,128.7333,89.58,33,6,8.05
507,Olavarria,AR,2021-05-20 03:20:15,-36.8927,-60.3225,51.03,93,100,4.0
508,Luganville,VU,2021-05-20 03:21:02,-15.5333,167.1667,77.95,83,100,11.18
509,Victoria,HK,2021-05-20 03:21:02,22.2855,114.1577,91.45,75,100,1.01
510,Barranca,PE,2021-05-20 03:21:03,-10.75,-77.7667,63.0,86,57,7.0
511,Mayo,US,2021-05-20 03:21:03,38.8876,-76.5119,72.95,70,1,3.0
512,Ashland,US,2021-05-20 03:21:04,40.8167,-82.2665,68.14,74,100,1.57
513,Chingirlau,KZ,2021-05-20 03:21:04,51.095,54.0814,64.31,67,100,17.74
514,Kuah,MY,2021-05-20 03:21:04,6.3265,99.8432,84.2,72,20,5.91
515,Crewe,GB,2021-05-20 03:21:05,53.0979,-2.4416,47.82,87,100,3.0
516,Osorio,BR,2021-05-20 03:16:19,-29.8867,-50.2697,50.16,80,100,2.13
517,Aragats,AM,2021-05-20 03:21:05,40.4889,44.3528,47.77,63,0,1.99
518,La Union,PE,2021-05-20 03:21:05,-5.4,-80.75,70.54,72,12,12.62
519,Nchelenge,ZM,2021-05-20 03:21:06,-9.3451,28.734,67.19,72,100,6.22
520,Pedernales,DO,2021-05-20 03:21:07,18.0384,-71.744,78.76,77,20,4.9
521,Ballina,AU,2021-05-20 03:21:07,-28.8667,153.5667,69.98,63,8,5.19
522,Palimbang,PH,2021-05-20 03:21:07,6.2106,124.1894,84.54,76,63,3.8
523,Tartagal,AR,2021-05-20 03:20:36,-22.5164,-63.8013,65.84,84,9,1.81
524,Nizhniy Kuranakh,RU,2021-05-20 03:21:08,58.8353,125.4869,45.27,52,100,3.22
525,Zhanakorgan,KZ,2021-05-20 03:21:08,43.9098,67.2495,79.75,31,35,5.19
526,Lompoc,US,2021-05-20 03:20:11,34.6391,-120.4579,56.12,71,1,8.05
527,Safaga,EG,2021-05-20 03:21:10,26.7292,33.9365,81.32,40,0,11.45
528,Buala,SB,2021-05-20 03:21:10,-8.145,159.5921,84.27,74,99,6.15
529,Venice,US,2021-05-20 03:21:10,27.0998,-82.4543,78.15,71,1,4.0
530,Seydi,TM,2021-05-20 03:21:11,39.4816,62.9137,83.48,11,2,5.91
531,Kenai,US,2021-05-20 03:19:27,60.5544,-151.2583,50.02,87,90,8.05
532,Mamallapuram,IN,2021-05-20 03:21:11,12.6264,80.1722,89.65,59,46,7.87
533,Sarakhs,IR,2021-05-20 03:21:12,36.5449,61.1577,80.74,29,0,4.61
534,Champerico,GT,2021-05-20 03:21:12,14.3,-91.9167,83.35,74,42,2.95
535,Huilong,CN,2021-05-20 03:21:12,31.8111,121.655,68.04,88,100,11.23
536,Saint-Leu,RE,2021-05-20 03:21:13,-21.15,55.2833,72.46,74,50,23.33
537,Lata,PT,2021-05-20 03:21:14,40.1629,-8.3327,52.92,85,63,2.46
538,Deputatskiy,RU,2021-05-20 03:19:21,69.3,139.9,30.29,81,86,4.85
539,Tadine,NC,2021-05-20 03:20:22,-21.55,167.8833,76.08,69,69,7.25
540,Matara,LK,2021-05-20 03:21:14,5.9485,80.5353,83.57,78,93,10.29
541,Saltpond,GH,2021-05-20 03:21:15,5.2091,-1.0606,78.55,88,92,8.41
542,Pavilosta,LV,2021-05-20 03:21:15,56.8879,21.1859,49.95,88,100,7.78
543,Stonewall,CA,2021-05-20 03:21:15,50.1344,-97.3268,69.48,44,65,8.63
544,Candolim,IN,2021-05-20 03:21:16,15.5181,73.7626,77.0,80,75,6.58
545,Nenjiang,CN,2021-05-20 03:21:16,49.1833,125.2167,65.62,36,66,10.6
546,Braco Do Norte,BR,2021-05-20 03:21:17,-28.275,-49.1656,49.96,91,97,1.68
547,Atbasar,KZ,2021-05-20 03:21:17,51.8,68.3333,58.03,47,72,5.61
548,Abu Dhabi,AE,2021-05-20 03:21:17,24.4667,54.3667,84.22,59,0,5.95
549,Burnie,AU,2021-05-20 03:21:18,-41.0667,145.9167,57.94,56,27,13.51
550,Jalu,LY,2021-05-20 03:20:52,29.0331,21.5482,77.05,24,0,6.4
551,Santiago De Cao,PE,2021-05-20 03:21:18,-7.9589,-79.2392,64.35,88,99,9.51
552,Lagoa,PT,2021-05-20 03:19:17,39.05,-27.9833,59.02,86,100,16.4
553,Igrim,RU,2021-05-20 03:21:19,63.1906,64.4162,62.4,72,100,7.45
554,Nuqui,CO,2021-05-20 03:21:19,5.7125,-77.2708,78.33,87,71,1.68
555,Neiafu,TO,2021-05-20 03:21:19,-18.65,-173.9833,83.08,74,20,6.91
556,Progreso,MX,2021-05-20 03:21:19,21.2833,-89.6667,91.51,69,7,11.34
557,Xalpatlahuac,MX,2021-05-20 03:21:20,17.4667,-98.6167,64.2,79,2,6.02
558,Luwuk,ID,2021-05-20 03:21:20,-0.9516,122.7875,84.42,76,92,7.29
559,Babanka,UA,2021-05-20 03:21:20,48.7097,30.4483,48.51,95,37,8.08
560,Saint Anthony,US,2021-05-20 03:21:21,45.0205,-93.218,68.94,95,90,4.0
561,Neuquen,AR,2021-05-20 03:20:24,-38.9516,-68.0591,55.29,94,75,4.61
562,Morro Bay,US,2021-05-20 03:21:21,35.3658,-120.8499,63.48,80,0,3.0
563,Tavda,RU,2021-05-20 03:21:21,58.0425,65.2726,61.36,48,50,7.61
564,Buraydah,SA,2021-05-20 03:18:23,26.326,43.975,79.25,9,82,7.31
565,Port Blair,IN,2021-05-20 03:21:22,11.6667,92.75,85.89,68,100,7.05
566,Portel,BR,2021-05-20 03:21:22,-1.9356,-50.8211,73.47,96,5,2.19
567,Gwadar,PK,2021-05-20 03:21:22,25.1216,62.3254,85.6,75,1,6.35
568,Grenfell,AU,2021-05-20 03:21:23,-33.9,148.1667,59.67,47,36,8.03
569,Pimentel,PE,2021-05-20 03:21:23,-6.8367,-79.9342,64.99,86,85,3.0
570,Kandri,IN,2021-05-20 03:21:23,21.4167,79.2667,85.57,53,26,10.63
571,Edd,ER,2021-05-20 03:21:24,13.9297,41.6925,88.23,38,94,4.65
572,Baykit,RU,2021-05-20 03:19:10,61.67,96.37,37.99,64,100,5.3
